time                           architecture cpu_name guest guestnice hardirq host   idle   iowait mtm     nice os     serial_no softirq steal sys    user
2023-12-05T16:29:47.501087723Z aarch64      cpu0     0     0         0       node-2 5.233  0.067  unknown 0    Ubuntu unknown   8.733   0     34.2   51.266
2023-12-05T16:29:47.501087723Z aarch64      cpu1     0     0         0       node-2 49.766 0.2    unknown 0    Ubuntu unknown   0.833   0     2.6    44.666
2023-12-05T16:29:47.501087723Z aarch64      cpu2     0     0         0       node-2 47.866 0.267  unknown 0    Ubuntu unknown   2       0     2.067  44.5
2023-12-05T16:29:47.501087723Z aarch64      cpu3     0     0         0       node-2 47.833 0.433  unknown 0    Ubuntu unknown   2.2     0     1.9    44.366
2023-12-05T16:29:47.501087723Z aarch64      cpu4     0     0         0       node-2 50.6   0.367  unknown 0    Ubuntu unknown   0.167   0     2.567  45.466
2023-12-05T16:29:47.501087723Z aarch64      cpu5     0     0         0       node-2 51.533 0.3    unknown 0    Ubuntu unknown   0.033   0     2.4    44.9
2023-12-05T16:29:47.501087723Z aarch64      cpu6     0     0         0       node-2 51     0.533  unknown 0    Ubuntu unknown   0.033   0     2.667  44.633
2023-12-05T16:29:47.501087723Z aarch64      cpu7     0     0         0       node-2 51.1   0.367  unknown 0    Ubuntu unknown   0.067   0     2.233  45.366
2023-12-05T16:30:17.515530043Z aarch64      cpu0     0     0         0       node-2 5.667  0.033  unknown 0    Ubuntu unknown   10.2    0     29.267 54.366
2023-12-05T16:30:17.515530043Z aarch64      cpu1     0     0         0       node-2 44.266 0.167  unknown 0    Ubuntu unknown   0.767   0     2.267  50
2023-12-05T16:30:17.515530043Z aarch64      cpu2     0     0         0       node-2 41.133 0.4    unknown 0    Ubuntu unknown   2.667   0     2.333  49.766
2023-12-05T16:30:17.515530043Z aarch64      cpu3     0     0         0       node-2 40.933 0.567  unknown 0    Ubuntu unknown   2.3     0     2.367  49.7
2023-12-05T16:30:17.515530043Z aarch64      cpu4     0     0         0       node-2 45.433 0.333  unknown 0    Ubuntu unknown   0.333   0     2.433  50.166
2023-12-05T16:30:17.515530043Z aarch64      cpu5     0     0         0       node-2 45.566 0.3    unknown 0    Ubuntu unknown   0.033   0     2.467  50.766
2023-12-05T16:30:17.515530043Z aarch64      cpu6     0     0         0       node-2 45.766 0.267  unknown 0    Ubuntu unknown   0.033   0     2.567  50.2
2023-12-05T16:30:17.515530043Z aarch64      cpu7     0     0         0       node-2 45.333 0.2    unknown 0    Ubuntu unknown   0.067   0     2.533  50.666
2023-12-05T16:30:47.499200336Z aarch64      cpu0     0     0         0       node-2 4.5    0.033  unknown 0    Ubuntu unknown   7.867   0     37.466 49.566
2023-12-05T16:30:47.499200336Z aarch64      cpu1     0     0         0       node-2 54.4   0.333  unknown 0    Ubuntu unknown   0.6     0     2.1    41.066
2023-12-05T16:30:47.499200336Z aarch64      cpu2     0     0         0       node-2 51.866 0.2    unknown 0    Ubuntu unknown   2.067   0     1.933  40.9
2023-12-05T16:30:47.499200336Z aarch64      cpu3     0     0         0       node-2 52.466 0.3    unknown 0    Ubuntu unknown   1.9     0     1.967  40.2
2023-12-05T16:30:47.499200336Z aarch64      cpu4     0     0         0       node-2 54.8   0.433  unknown 0    Ubuntu unknown   0.233   0     2.367  41.533
