time                           architecture cpu_name guest guestnice hardirq host   idle   iowait mtm     nice os     serial_no softirq steal sys    user
2023-12-06T13:08:04.564294688Z aarch64      cpu7     0     0         0       node-4 0.233  0      unknown 0    Ubuntu unknown   2       0     4.4    93.234
2023-12-06T13:08:34.388228597Z aarch64      cpu0     0     0         0       node-4 3.967  0      unknown 0    Ubuntu unknown   11.033  0     21.967 62.266
2023-12-06T13:08:34.388228597Z aarch64      cpu1     0     0         0       node-4 17     0      unknown 0    Ubuntu unknown   1.4     0     3.967  76.533
2023-12-06T13:08:34.388228597Z aarch64      cpu2     0     0         0       node-4 16.167 0      unknown 0    Ubuntu unknown   5.733   0     2.8    73.4
2023-12-06T13:08:34.388228597Z aarch64      cpu3     0     0         0       node-4 18.167 0      unknown 0    Ubuntu unknown   0.067   0     3.333  78
2023-12-06T13:08:34.388228597Z aarch64      cpu4     0     0         0       node-4 18.033 0      unknown 0    Ubuntu unknown   0.033   0     3.2    78.2
2023-12-06T13:08:34.388228597Z aarch64      cpu5     0     0         0       node-4 18.267 0      unknown 0    Ubuntu unknown   0       0     4.667  76.466
2023-12-06T13:08:34.388228597Z aarch64      cpu6     0     0         0       node-4 18.3   0.033  unknown 0    Ubuntu unknown   0.033   0     3.4    77.666
2023-12-06T13:08:34.388228597Z aarch64      cpu7     0     0         0       node-4 16.133 0      unknown 0    Ubuntu unknown   6.133   0     4.333  71.3
2023-12-06T13:09:04.568371857Z aarch64      cpu0     0     0         0       node-4 3.365  0      unknown 0    Ubuntu unknown   11.761  0     20.291 64.47
2023-12-06T13:09:04.568371857Z aarch64      cpu1     0     0         0       node-4 18.591 0.067  unknown 0    Ubuntu unknown   1.466   0     4.031  74.998
2023-12-06T13:09:04.568371857Z aarch64      cpu2     0     0         0       node-4 17.092 0.133  unknown 0    Ubuntu unknown   5.264   0     3.398  72.1
2023-12-06T13:09:04.568371857Z aarch64      cpu3     0     0         0       node-4 19.591 0      unknown 0    Ubuntu unknown   0.067   0     4.331  75.998
